geohash6,lat,long,lat_err,long_err,lat_index,long_index
qp03y8,-5.31463623046875,90.6427001953125,0.00274658203125,0.0054931640625,31,5
qp03qx,-5.36407470703125,90.6427001953125,0.00274658203125,0.0054931640625,22,5
qp03yx,-5.27618408203125,90.6427001953125,0.00274658203125,0.0054931640625,38,5
qp06n8,-5.27069091796875,90.6427001953125,0.00274658203125,0.0054931640625,39,5
qp03yd,-5.30364990234375,90.6427001953125,0.00274658203125,0.0054931640625,33,5
qp03yw,-5.28167724609375,90.6427001953125,0.00274658203125,0.0054931640625,37,5
qp06ns,-5.24871826171875,90.6427001953125,0.00274658203125,0.0054931640625,43,5
qp06ne,-5.25421142578125,90.6427001953125,0.00274658203125,0.0054931640625,42,5
qp06n9,-5.26519775390625,90.6427001953125,0.00274658203125,0.0054931640625,40,5
qp06nw,-5.23773193359375,90.6427001953125,0.00274658203125,0.0054931640625,45,5
qp03nd,-5.43548583984375,90.6427001953125,0.00274658203125,0.0054931640625,9,5
qp03w1,-5.35308837890625,90.6207275390625,0.00274658203125,0.0054931640625,24,3
qp03y1,-5.30914306640625,90.6207275390625,0.00274658203125,0.0054931640625,32,3
qp03w4,-5.34759521484375,90.6207275390625,0.00274658203125,0.0054931640625,25,3
qp03w0,-5.35858154296875,90.6207275390625,0.00274658203125,0.0054931640625,23,3
qp03wp,-5.32012939453125,90.6207275390625,0.00274658203125,0.0054931640625,30,3
qp03qj,-5.37506103515625,90.6207275390625,0.00274658203125,0.0054931640625,20,3
qp03qh,-5.38055419921875,90.6207275390625,0.00274658203125,0.0054931640625,19,3
qp03wj,-5.33111572265625,90.6207275390625,0.00274658203125,0.0054931640625,28,3
qp03y5,-5.29815673828125,90.6207275390625,0.00274658203125,0.0054931640625,34,3
qp03yh,-5.29266357421875,90.6207275390625,0.00274658203125,0.0054931640625,35,3
qp03qn,-5.36956787109375,90.6207275390625,0.00274658203125,0.0054931640625,21,3
qp03q5,-5.38604736328125,90.6207275390625,0.00274658203125,0.0054931640625,18,3
qp03w5,-5.34210205078125,90.6207275390625,0.00274658203125,0.0054931640625,26,3
qp03np,-5.40802001953125,90.6207275390625,0.00274658203125,0.0054931640625,14,3
qp03wn,-5.32562255859375,90.6207275390625,0.00274658203125,0.0054931640625,29,3
qp03q0,-5.40252685546875,90.6207275390625,0.00274658203125,0.0054931640625,15,3
qp03q1,-5.39703369140625,90.6207275390625,0.00274658203125,0.0054931640625,16,3
qp03wh,-5.33660888671875,90.6207275390625,0.00274658203125,0.0054931640625,27,3
qp03nn,-5.41351318359375,90.6207275390625,0.00274658203125,0.0054931640625,13,3
qp03q4,-5.39154052734375,90.6207275390625,0.00274658203125,0.0054931640625,17,3
qp03y0,-5.31463623046875,90.6207275390625,0.00274658203125,0.0054931640625,31,3
qp03qp,-5.36407470703125,90.6207275390625,0.00274658203125,0.0054931640625,22,3
qp03y4,-5.30364990234375,90.6207275390625,0.00274658203125,0.0054931640625,33,3
qp03yn,-5.28167724609375,90.6207275390625,0.00274658203125,0.0054931640625,37,3
qp03tc,-5.35308837890625,90.6097412109375,0.00274658203125,0.0054931640625,24,2
qp03vc,-5.30914306640625,90.6097412109375,0.00274658203125,0.0054931640625,32,2
qp03tf,-5.34759521484375,90.6097412109375,0.00274658203125,0.0054931640625,25,2
qp03tb,-5.35858154296875,90.6097412109375,0.00274658203125,0.0054931640625,23,2
qp03tz,-5.32012939453125,90.6097412109375,0.00274658203125,0.0054931640625,30,2
qp03mv,-5.37506103515625,90.6097412109375,0.00274658203125,0.0054931640625,20,2
qp03mu,-5.38055419921875,90.6097412109375,0.00274658203125,0.0054931640625,19,2
qp03tv,-5.33111572265625,90.6097412109375,0.00274658203125,0.0054931640625,28,2
qp03my,-5.36956787109375,90.6097412109375,0.00274658203125,0.0054931640625,21,2
qp03mg,-5.38604736328125,90.6097412109375,0.00274658203125,0.0054931640625,18,2
qp03tg,-5.34210205078125,90.6097412109375,0.00274658203125,0.0054931640625,26,2
qp03jz,-5.40802001953125,90.6097412109375,0.00274658203125,0.0054931640625,14,2
qp03ty,-5.32562255859375,90.6097412109375,0.00274658203125,0.0054931640625,29,2
qp03mb,-5.40252685546875,90.6097412109375,0.00274658203125,0.0054931640625,15,2
qp03mc,-5.39703369140625,90.6097412109375,0.00274658203125,0.0054931640625,16,2
qp03tu,-5.33660888671875,90.6097412109375,0.00274658203125,0.0054931640625,27,2
qp03jy,-5.41351318359375,90.6097412109375,0.00274658203125,0.0054931640625,13,2
qp03mf,-5.39154052734375,90.6097412109375,0.00274658203125,0.0054931640625,17,2
qp03vb,-5.31463623046875,90.6097412109375,0.00274658203125,0.0054931640625,31,2
qp03mz,-5.36407470703125,90.6097412109375,0.00274658203125,0.0054931640625,22,2
qp03vf,-5.30364990234375,90.6097412109375,0.00274658203125,0.0054931640625,33,2
qp0993,-5.35308837890625,90.7635498046875,0.00274658203125,0.0054931640625,24,16
qp0996,-5.34759521484375,90.7635498046875,0.00274658203125,0.0054931640625,25,16
qp0992,-5.35858154296875,90.7635498046875,0.00274658203125,0.0054931640625,23,16
qp099r,-5.32012939453125,90.7635498046875,0.00274658203125,0.0054931640625,30,16
qp093m,-5.37506103515625,90.7635498046875,0.00274658203125,0.0054931640625,20,16
qp093k,-5.38055419921875,90.7635498046875,0.00274658203125,0.0054931640625,19,16
qp099m,-5.33111572265625,90.7635498046875,0.00274658203125,0.0054931640625,28,16
qp09c7,-5.29815673828125,90.7635498046875,0.00274658203125,0.0054931640625,34,16
qp09ck,-5.29266357421875,90.7635498046875,0.00274658203125,0.0054931640625,35,16
qp093q,-5.36956787109375,90.7635498046875,0.00274658203125,0.0054931640625,21,16
qp09cm,-5.28717041015625,90.7635498046875,0.00274658203125,0.0054931640625,36,16
qp0937,-5.38604736328125,90.7635498046875,0.00274658203125,0.0054931640625,18,16
qp0997,-5.34210205078125,90.7635498046875,0.00274658203125,0.0054931640625,26,16
qp0d16,-5.25970458984375,90.7635498046875,0.00274658203125,0.0054931640625,41,16
qp091r,-5.40802001953125,90.7635498046875,0.00274658203125,0.0054931640625,14,16
qp099q,-5.32562255859375,90.7635498046875,0.00274658203125,0.0054931640625,29,16
qp0932,-5.40252685546875,90.7635498046875,0.00274658203125,0.0054931640625,15,16
qp0d1m,-5.24322509765625,90.7635498046875,0.00274658203125,0.0054931640625,44,16
qp0933,-5.39703369140625,90.7635498046875,0.00274658203125,0.0054931640625,16,16
qp099k,-5.33660888671875,90.7635498046875,0.00274658203125,0.0054931640625,27,16
qp091q,-5.41351318359375,90.7635498046875,0.00274658203125,0.0054931640625,13,16
qp0917,-5.42999267578125,90.7635498046875,0.00274658203125,0.0054931640625,10,16
qp0936,-5.39154052734375,90.7635498046875,0.00274658203125,0.0054931640625,17,16
qp09c2,-5.31463623046875,90.7635498046875,0.00274658203125,0.0054931640625,31,16
qp093r,-5.36407470703125,90.7635498046875,0.00274658203125,0.0054931640625,22,16
qp09cr,-5.27618408203125,90.7635498046875,0.00274658203125,0.0054931640625,38,16
qp0d12,-5.27069091796875,90.7635498046875,0.00274658203125,0.0054931640625,39,16
qp09c6,-5.30364990234375,90.7635498046875,0.00274658203125,0.0054931640625,33,16
qp09cq,-5.28167724609375,90.7635498046875,0.00274658203125,0.0054931640625,37,16
qp0d1k,-5.24871826171875,90.7635498046875,0.00274658203125,0.0054931640625,43,16
qp0d17,-5.25421142578125,90.7635498046875,0.00274658203125,0.0054931640625,42,16
qp0d13,-5.26519775390625,90.7635498046875,0.00274658203125,0.0054931640625,40,16
qp091m,-5.41900634765625,90.7635498046875,0.00274658203125,0.0054931640625,12,16
qp0d1q,-5.23773193359375,90.7635498046875,0.00274658203125,0.0054931640625,45,16
qp091k,-5.42449951171875,90.7635498046875,0.00274658203125,0.0054931640625,11,16
qp08cm,-5.46295166015625,90.7635498046875,0.00274658203125,0.0054931640625,4,16
qp08ck,-5.46844482421875,90.7635498046875,0.00274658203125,0.0054931640625,3,16
qp03x9,-5.35308837890625,90.6866455078125,0.00274658203125,0.0054931640625,24,9
qp03z9,-5.30914306640625,90.6866455078125,0.00274658203125,0.0054931640625,32,9
qp03xd,-5.34759521484375,90.6866455078125,0.00274658203125,0.0054931640625,25,9
qp03x8,-5.35858154296875,90.6866455078125,0.00274658203125,0.0054931640625,23,9
qp03xx,-5.32012939453125,90.6866455078125,0.00274658203125,0.0054931640625,30,9
qp03rt,-5.37506103515625,90.6866455078125,0.00274658203125,0.0054931640625,20,9
qp03rs,-5.38055419921875,90.6866455078125,0.00274658203125,0.0054931640625,19,9
qp03xt,-5.33111572265625,90.6866455078125,0.00274658203125,0.0054931640625,28,9
qp03ze,-5.29815673828125,90.6866455078125,0.00274658203125,0.0054931640625,34,9
qp03zs,-5.29266357421875,90.6866455078125,0.00274658203125,0.0054931640625,35,9
qp03rw,-5.36956787109375,90.6866455078125,0.00274658203125,0.0054931640625,21,9
qp03zt,-5.28717041015625,90.6866455078125,0.00274658203125,0.0054931640625,36,9
qp03re,-5.38604736328125,90.6866455078125,0.00274658203125,0.0054931640625,18,9
qp03xe,-5.34210205078125,90.6866455078125,0.00274658203125,0.0054931640625,26,9
qp06pd,-5.25970458984375,90.6866455078125,0.00274658203125,0.0054931640625,41,9
qp03px,-5.40802001953125,90.6866455078125,0.00274658203125,0.0054931640625,14,9
qp03xw,-5.32562255859375,90.6866455078125,0.00274658203125,0.0054931640625,29,9
qp03r8,-5.40252685546875,90.6866455078125,0.00274658203125,0.0054931640625,15,9
qp06pt,-5.24322509765625,90.6866455078125,0.00274658203125,0.0054931640625,44,9
qp03r9,-5.39703369140625,90.6866455078125,0.00274658203125,0.0054931640625,16,9
qp03xs,-5.33660888671875,90.6866455078125,0.00274658203125,0.0054931640625,27,9
qp03pw,-5.41351318359375,90.6866455078125,0.00274658203125,0.0054931640625,13,9
qp03pe,-5.42999267578125,90.6866455078125,0.00274658203125,0.0054931640625,10,9
qp03rd,-5.39154052734375,90.6866455078125,0.00274658203125,0.0054931640625,17,9
qp03z8,-5.31463623046875,90.6866455078125,0.00274658203125,0.0054931640625,31,9
qp03rx,-5.36407470703125,90.6866455078125,0.00274658203125,0.0054931640625,22,9
qp03zx,-5.27618408203125,90.6866455078125,0.00274658203125,0.0054931640625,38,9
qp06p8,-5.27069091796875,90.6866455078125,0.00274658203125,0.0054931640625,39,9
qp03zd,-5.30364990234375,90.6866455078125,0.00274658203125,0.0054931640625,33,9
qp03zw,-5.28167724609375,90.6866455078125,0.00274658203125,0.0054931640625,37,9
qp06ps,-5.24871826171875,90.6866455078125,0.00274658203125,0.0054931640625,43,9
qp06pe,-5.25421142578125,90.6866455078125,0.00274658203125,0.0054931640625,42,9
qp03p8,-5.44647216796875,90.6866455078125,0.00274658203125,0.0054931640625,7,9
qp06p9,-5.26519775390625,90.6866455078125,0.00274658203125,0.0054931640625,40,9
qp03pt,-5.41900634765625,90.6866455078125,0.00274658203125,0.0054931640625,12,9
qp02zx,-5.45196533203125,90.6866455078125,0.00274658203125,0.0054931640625,6,9
qp06pw,-5.23773193359375,90.6866455078125,0.00274658203125,0.0054931640625,45,9
qp03ps,-5.42449951171875,90.6866455078125,0.00274658203125,0.0054931640625,11,9
qp02zt,-5.46295166015625,90.6866455078125,0.00274658203125,0.0054931640625,4,9
qp03p9,-5.44097900390625,90.6866455078125,0.00274658203125,0.0054931640625,8,9
qp02zw,-5.45745849609375,90.6866455078125,0.00274658203125,0.0054931640625,5,9
qp03pd,-5.43548583984375,90.6866455078125,0.00274658203125,0.0054931640625,9,9
qp02z9,-5.48492431640625,90.6866455078125,0.00274658203125,0.0054931640625,0,9
qp02zd,-5.47943115234375,90.6866455078125,0.00274658203125,0.0054931640625,1,9
qp02zs,-5.46844482421875,90.6866455078125,0.00274658203125,0.0054931640625,3,9
qp02ze,-5.47393798828125,90.6866455078125,0.00274658203125,0.0054931640625,2,9
qp03w3,-5.35308837890625,90.6317138671875,0.00274658203125,0.0054931640625,24,4
qp03y3,-5.30914306640625,90.6317138671875,0.00274658203125,0.0054931640625,32,4
qp03w6,-5.34759521484375,90.6317138671875,0.00274658203125,0.0054931640625,25,4
qp03w2,-5.35858154296875,90.6317138671875,0.00274658203125,0.0054931640625,23,4
qp03wr,-5.32012939453125,90.6317138671875,0.00274658203125,0.0054931640625,30,4
qp03qm,-5.37506103515625,90.6317138671875,0.00274658203125,0.0054931640625,20,4
qp03qk,-5.38055419921875,90.6317138671875,0.00274658203125,0.0054931640625,19,4
qp03wm,-5.33111572265625,90.6317138671875,0.00274658203125,0.0054931640625,28,4
qp03y7,-5.29815673828125,90.6317138671875,0.00274658203125,0.0054931640625,34,4
qp03yk,-5.29266357421875,90.6317138671875,0.00274658203125,0.0054931640625,35,4
qp03qq,-5.36956787109375,90.6317138671875,0.00274658203125,0.0054931640625,21,4
qp03ym,-5.28717041015625,90.6317138671875,0.00274658203125,0.0054931640625,36,4
qp03q7,-5.38604736328125,90.6317138671875,0.00274658203125,0.0054931640625,18,4
qp03w7,-5.34210205078125,90.6317138671875,0.00274658203125,0.0054931640625,26,4
qp03nr,-5.40802001953125,90.6317138671875,0.00274658203125,0.0054931640625,14,4
qp03wq,-5.32562255859375,90.6317138671875,0.00274658203125,0.0054931640625,29,4
qp03q2,-5.40252685546875,90.6317138671875,0.00274658203125,0.0054931640625,15,4
qp03q3,-5.39703369140625,90.6317138671875,0.00274658203125,0.0054931640625,16,4
qp03wk,-5.33660888671875,90.6317138671875,0.00274658203125,0.0054931640625,27,4
qp03nq,-5.41351318359375,90.6317138671875,0.00274658203125,0.0054931640625,13,4
qp03q6,-5.39154052734375,90.6317138671875,0.00274658203125,0.0054931640625,17,4
qp03y2,-5.31463623046875,90.6317138671875,0.00274658203125,0.0054931640625,31,4
qp03qr,-5.36407470703125,90.6317138671875,0.00274658203125,0.0054931640625,22,4
qp03yr,-5.27618408203125,90.6317138671875,0.00274658203125,0.0054931640625,38,4
qp03y6,-5.30364990234375,90.6317138671875,0.00274658203125,0.0054931640625,33,4
qp03yq,-5.28167724609375,90.6317138671875,0.00274658203125,0.0054931640625,37,4
qp09dc,-5.35308837890625,90.8294677734375,0.00274658203125,0.0054931640625,24,22
qp09fc,-5.30914306640625,90.8294677734375,0.00274658203125,0.0054931640625,32,22
qp09df,-5.34759521484375,90.8294677734375,0.00274658203125,0.0054931640625,25,22
qp09db,-5.35858154296875,90.8294677734375,0.00274658203125,0.0054931640625,23,22
qp09dz,-5.32012939453125,90.8294677734375,0.00274658203125,0.0054931640625,30,22
qp096v,-5.37506103515625,90.8294677734375,0.00274658203125,0.0054931640625,20,22
qp096u,-5.38055419921875,90.8294677734375,0.00274658203125,0.0054931640625,19,22
qp09dv,-5.33111572265625,90.8294677734375,0.00274658203125,0.0054931640625,28,22
qp09fg,-5.29815673828125,90.8294677734375,0.00274658203125,0.0054931640625,34,22
qp09fu,-5.29266357421875,90.8294677734375,0.00274658203125,0.0054931640625,35,22
qp096y,-5.36956787109375,90.8294677734375,0.00274658203125,0.0054931640625,21,22
qp09fv,-5.28717041015625,90.8294677734375,0.00274658203125,0.0054931640625,36,22
qp096g,-5.38604736328125,90.8294677734375,0.00274658203125,0.0054931640625,18,22
qp09dg,-5.34210205078125,90.8294677734375,0.00274658203125,0.0054931640625,26,22
qp0d4f,-5.25970458984375,90.8294677734375,0.00274658203125,0.0054931640625,41,22
qp094z,-5.40802001953125,90.8294677734375,0.00274658203125,0.0054931640625,14,22
qp09dy,-5.32562255859375,90.8294677734375,0.00274658203125,0.0054931640625,29,22
qp096b,-5.40252685546875,90.8294677734375,0.00274658203125,0.0054931640625,15,22
qp0d4v,-5.24322509765625,90.8294677734375,0.00274658203125,0.0054931640625,44,22
qp096c,-5.39703369140625,90.8294677734375,0.00274658203125,0.0054931640625,16,22
qp09du,-5.33660888671875,90.8294677734375,0.00274658203125,0.0054931640625,27,22
qp094y,-5.41351318359375,90.8294677734375,0.00274658203125,0.0054931640625,13,22
qp094g,-5.42999267578125,90.8294677734375,0.00274658203125,0.0054931640625,10,22
qp096f,-5.39154052734375,90.8294677734375,0.00274658203125,0.0054931640625,17,22
qp09fb,-5.31463623046875,90.8294677734375,0.00274658203125,0.0054931640625,31,22
qp096z,-5.36407470703125,90.8294677734375,0.00274658203125,0.0054931640625,22,22
qp09fz,-5.27618408203125,90.8294677734375,0.00274658203125,0.0054931640625,38,22
qp0d4b,-5.27069091796875,90.8294677734375,0.00274658203125,0.0054931640625,39,22
qp09ff,-5.30364990234375,90.8294677734375,0.00274658203125,0.0054931640625,33,22
qp09fy,-5.28167724609375,90.8294677734375,0.00274658203125,0.0054931640625,37,22
qp0d4u,-5.24871826171875,90.8294677734375,0.00274658203125,0.0054931640625,43,22
qp0d4g,-5.25421142578125,90.8294677734375,0.00274658203125,0.0054931640625,42,22
qp094b,-5.44647216796875,90.8294677734375,0.00274658203125,0.0054931640625,7,22
qp0d4c,-5.26519775390625,90.8294677734375,0.00274658203125,0.0054931640625,40,22
qp094v,-5.41900634765625,90.8294677734375,0.00274658203125,0.0054931640625,12,22
qp08fz,-5.45196533203125,90.8294677734375,0.00274658203125,0.0054931640625,6,22
qp0d4y,-5.23773193359375,90.8294677734375,0.00274658203125,0.0054931640625,45,22
qp094u,-5.42449951171875,90.8294677734375,0.00274658203125,0.0054931640625,11,22
qp08fv,-5.46295166015625,90.8294677734375,0.00274658203125,0.0054931640625,4,22
qp094c,-5.44097900390625,90.8294677734375,0.00274658203125,0.0054931640625,8,22
qp08fy,-5.45745849609375,90.8294677734375,0.00274658203125,0.0054931640625,5,22
qp094f,-5.43548583984375,90.8294677734375,0.00274658203125,0.0054931640625,9,22
qp08fu,-5.46844482421875,90.8294677734375,0.00274658203125,0.0054931640625,3,22
qp0981,-5.35308837890625,90.7086181640625,0.00274658203125,0.0054931640625,24,11
qp09b1,-5.30914306640625,90.7086181640625,0.00274658203125,0.0054931640625,32,11
qp0984,-5.34759521484375,90.7086181640625,0.00274658203125,0.0054931640625,25,11
qp0980,-5.35858154296875,90.7086181640625,0.00274658203125,0.0054931640625,23,11
qp098p,-5.32012939453125,90.7086181640625,0.00274658203125,0.0054931640625,30,11
qp092j,-5.37506103515625,90.7086181640625,0.00274658203125,0.0054931640625,20,11
qp092h,-5.38055419921875,90.7086181640625,0.00274658203125,0.0054931640625,19,11
qp098j,-5.33111572265625,90.7086181640625,0.00274658203125,0.0054931640625,28,11
qp09b5,-5.29815673828125,90.7086181640625,0.00274658203125,0.0054931640625,34,11
qp09bh,-5.29266357421875,90.7086181640625,0.00274658203125,0.0054931640625,35,11
qp092n,-5.36956787109375,90.7086181640625,0.00274658203125,0.0054931640625,21,11
qp09bj,-5.28717041015625,90.7086181640625,0.00274658203125,0.0054931640625,36,11
qp0925,-5.38604736328125,90.7086181640625,0.00274658203125,0.0054931640625,18,11
qp0985,-5.34210205078125,90.7086181640625,0.00274658203125,0.0054931640625,26,11
qp0d04,-5.25970458984375,90.7086181640625,0.00274658203125,0.0054931640625,41,11
qp090p,-5.40802001953125,90.7086181640625,0.00274658203125,0.0054931640625,14,11
qp098n,-5.32562255859375,90.7086181640625,0.00274658203125,0.0054931640625,29,11
qp0920,-5.40252685546875,90.7086181640625,0.00274658203125,0.0054931640625,15,11
qp0d0j,-5.24322509765625,90.7086181640625,0.00274658203125,0.0054931640625,44,11
qp0921,-5.39703369140625,90.7086181640625,0.00274658203125,0.0054931640625,16,11
qp098h,-5.33660888671875,90.7086181640625,0.00274658203125,0.0054931640625,27,11
qp090n,-5.41351318359375,90.7086181640625,0.00274658203125,0.0054931640625,13,11
qp0905,-5.42999267578125,90.7086181640625,0.00274658203125,0.0054931640625,10,11
qp0924,-5.39154052734375,90.7086181640625,0.00274658203125,0.0054931640625,17,11
qp09b0,-5.31463623046875,90.7086181640625,0.00274658203125,0.0054931640625,31,11
qp092p,-5.36407470703125,90.7086181640625,0.00274658203125,0.0054931640625,22,11
qp09bp,-5.27618408203125,90.7086181640625,0.00274658203125,0.0054931640625,38,11
qp0d00,-5.27069091796875,90.7086181640625,0.00274658203125,0.0054931640625,39,11
qp09b4,-5.30364990234375,90.7086181640625,0.00274658203125,0.0054931640625,33,11
qp09bn,-5.28167724609375,90.7086181640625,0.00274658203125,0.0054931640625,37,11
qp0d0h,-5.24871826171875,90.7086181640625,0.00274658203125,0.0054931640625,43,11
qp0d05,-5.25421142578125,90.7086181640625,0.00274658203125,0.0054931640625,42,11
qp0900,-5.44647216796875,90.7086181640625,0.00274658203125,0.0054931640625,7,11
qp0d01,-5.26519775390625,90.7086181640625,0.00274658203125,0.0054931640625,40,11
qp090j,-5.41900634765625,90.7086181640625,0.00274658203125,0.0054931640625,12,11
qp08bp,-5.45196533203125,90.7086181640625,0.00274658203125,0.0054931640625,6,11
qp0d0n,-5.23773193359375,90.7086181640625,0.00274658203125,0.0054931640625,45,11
qp090h,-5.42449951171875,90.7086181640625,0.00274658203125,0.0054931640625,11,11
qp08bj,-5.46295166015625,90.7086181640625,0.00274658203125,0.0054931640625,4,11
qp0901,-5.44097900390625,90.7086181640625,0.00274658203125,0.0054931640625,8,11
qp08bn,-5.45745849609375,90.7086181640625,0.00274658203125,0.0054931640625,5,11
qp0904,-5.43548583984375,90.7086181640625,0.00274658203125,0.0054931640625,9,11
qp08b1,-5.48492431640625,90.7086181640625,0.00274658203125,0.0054931640625,0,11
qp08b4,-5.47943115234375,90.7086181640625,0.00274658203125,0.0054931640625,1,11
qp08bh,-5.46844482421875,90.7086181640625,0.00274658203125,0.0054931640625,3,11
qp08b5,-5.47393798828125,90.7086181640625,0.00274658203125,0.0054931640625,2,11
qp09d3,-5.35308837890625,90.8074951171875,0.00274658203125,0.0054931640625,24,20
qp09f3,-5.30914306640625,90.8074951171875,0.00274658203125,0.0054931640625,32,20
qp09d6,-5.34759521484375,90.8074951171875,0.00274658203125,0.0054931640625,25,20
qp09d2,-5.35858154296875,90.8074951171875,0.00274658203125,0.0054931640625,23,20
qp09dr,-5.32012939453125,90.8074951171875,0.00274658203125,0.0054931640625,30,20
qp096m,-5.37506103515625,90.8074951171875,0.00274658203125,0.0054931640625,20,20
qp096k,-5.38055419921875,90.8074951171875,0.00274658203125,0.0054931640625,19,20
